ell,A_low,A_up
5.343016759776537,0.00015888049706132021,2.7309453895393583e-05
5.370391061452514,0.00015888049706132021,2.7301424735741144e-05
5.397765363128492,0.00015888049706132021,2.7293431850511186e-05
5.425139664804469,0.00015888049706132021,2.728547550624235e-05
5.452513966480447,0.00015888049706132021,2.7277555947477893e-05
5.479888268156426,0.00015888049706132021,2.726967339767508e-05
5.5072625698324025,0.00015888049706132021,2.726182806008012e-05
5.534636871508381,0.00015888049706132021,2.7254020118569805e-05
5.562011173184358,0.00015888049706132021,2.724624973846132e-05
5.589385474860336,0.00015888049706132021,2.723851706729113e-05
5.616759776536313,0.00015888049706132021,2.7230822235564356e-05
5.644134078212291,0.00015888049706132021,2.7223165357475586e-05
5.6715083798882695,0.00015888049706132021,2.7215546531602235e-05
5.698882681564246,0.00015888049706132021,2.7207965841571542e-05
5.726256983240225,0.00015888049706132021,2.7200423356702058e-05
5.753631284916201,0.00015888049706132021,2.719291913262074e-05
5.78100558659218,0.00015888049706132021,2.7185453211856415e-05
5.808379888268156,0.00015888049706132021,2.7178025624410684e-05
5.835754189944135,0.00015888049706132021,2.7170636388306858e-05
5.863128491620111,0.00015888049706132021,2.716328551011803e-05
5.89050279329609,0.00015888049706132021,2.715597298547486e-05
5.917877094972068,0.00015888049706132021,2.7148698799553943e-05
5.945251396648045,0.00015888049706132021,2.7141462927547417e-05
5.972625698324023,0.00015888049706132021,2.7134265335114613e-05
6.0,0.00015888049706132021,2.712710597881631e-05
